,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.55768171181938808,0.815114597253352,1.0841402560595754,1.3176658547307942,1.417304597862451,1.5682335818357791,1.5492790206579086,1.6357552207514738,1.549065783991056,1.6778152098788373,1.7817091333745534,1.6753053374217253,1.7361896180732441,1.6051735136476428,1.6208016710844153,1.7411157364093002,1.7844867098989754,1.4759065198095778,1.7206635475443248,1.5910887737659039,1.5581446180465499,1.6302719993369423,2.0014800002101238,1.6986690461620431,1.6218604324326575,1.1865810616140668,1.5404450409471491,1.9859154836690123,1.8325814637483102,1.488077055429833,1.4759065198095778,1.3862943611198906,1.0348964742820019,0.92494879461726964,1.2039728043259361,1.6314168191528755,1.1856236656577395,1.1592369104845446,1.3217558399823195
1,0.033759891653492684,0.056144837049974104,0.07371308670485778,0.08862539387166278,0.10527357280263507,0.1212891749856711,0.13713186830001706,0.14855211424060027,0.17141519057217863,0.17213220168393986,0.18551389789292771,0.20912098968290463,0.21380916764593627,0.2326787844652097,0.24879260347206689,0.27324717866817833,0.27675300191959068,0.30461636291400013,0.32028244238707854,0.33921572256696381,0.36721522597416473,0.38403265463883829,0.39747571807468557,0.42801034642922064,0.45547552868282576,0.49683938179125087,0.51082562376599072,0.55310110691422909,0.58251755222210722,0.58213465147077237,0.6121781180262782,0.59389222246460405,0.70340368072713444,0.71442457900723011,0.73966719619483812,0.72282294870606201,0.84012937090859108,0.90792248220363847,0.90856868578024474
2,0.092035905923457229,0.14469120428668747,0.19051407383795524,0.22994134393941346,0.26870920644227225,0.29003409235221161,0.3088680924551771,0.35408491135536646,0.3583282527292348,0.39563097845444578,0.4263119697476872,0.47735233762148038,0.47884161821958116,0.46010800149151165,0.54104918705042915,0.5251554493208157,0.59371328357175845,0.58904137021101544,0.62458450912264862,0.62726547587590642,0.69314718055994529,0.76070533157123643,0.74780559309780936,0.6131044728864089,0.65877953705573744,0.70236383566486926,0.71149631922814183,0.8860508466844369,0.79223808320417621,1.02528101558256,0.80234647252493729,0.86148249537916011,1.0116009116784799,0.93155820400494349,1.1370785694959058,1.3862943611198906,1.0014485402144619,1.2039728043259361,1.6739764335716716
3,0.042229011419534099,0.060774727609363068,0.083563434205471493,0.1057745458879471,0.12949098308751769,0.15168345660216173,0.17019264534902651,0.18198353134224873,0.20277781380857279,0.22740708431816653,0.25706983985152676,0.29343472494123074,0.30842355675859728,0.32653028936804657,0.32111684853801836,0.34361424456848522,0.36909746393728959,0.38395890288720075,0.41284521540578695,0.46119299956358062,0.40065740654006121,0.44553210070505045,0.42521187104299885,0.48835276791393206,0.56516621846607185,0.58623145463531245,0.60858979253188239,0.65256190044486706,0.61267482733737211,0.720926744667021,0.60112828183969313,0.81329149240200849,0.7537718023763802,0.84120028051908502,0.68517901091076838,1.0185695809945732,1.1151415906193203,1.0577902941478545,1.3062516534463542
4,0.38128105489308772,0.46077461481448195,0.57760782825965795,0.69046980278922887,0.82611228968782424,0.89564564454499729,1.052361271017354,1.1587162127378152,1.2689576544153487,1.6251040291784997,1.4916548767777169,1.7707060600302227,1.7805861686299298,1.8294997972109022,1.7609878105613013,2.4849066497880004,1.9924301646902063,2.367123614131617,2.0476928433652555,3.1780538303479458,1.791759469228055,2.7725887222397811,1.8458266904983309,2.890371757896165,1.8971199848858813,1.6094379124341003,1.8458266904983309,2.1594842493533721,1.6094379124341003,1.8458266904983309,2.7080502011022101,2.0794415416798357,2.3025850929940455,2.3025850929940455,7.352441100243583,7.301147805856032,2.4849066497880004,2.3025850929940455,7.1388669999455239
5,0.44506908182302762,0.52176115464296946,0.65334502822066465,0.79863411047746835,0.94105128155480711,1.0216512475319814,1.246532418744732,1.2883139527596867,1.5339303599259553,1.6739764335716716,1.5210269550900473,1.7190001149456267,1.6094379124341003,1.6204877486206855,1.62924053973028,2.379546134130174,2.3223877202902252,1.6376087894007967,2.8033603809065348,3.5553480614894135,2.6390573296152589,3.044522437723423,2.6026896854443837,2.2512917986064953,8.1034942783809694,2.0794415416798357,2.0794415416798357,1.791759469228055,7.7630213090185176,2.0794415416798357,2.4849066497880004,7.5453897496118234,7.4988697339769308,2.1972245773362196,2.4849066497880004,1.791759469228055,1.5040773967762742,7.1944368511003347,1.9459101490553135
6,0.28200705122635761,0.40911329408199099,0.5198576898794951,0.61773833220732532,0.63719722608156504,0.67424302592079266,0.6779219729628797,0.72486710313822444,0.76373749647605393,0.79368840978182276,0.78138781400430479,0.8045105851819947,0.80821651034473252,0.83759846329849019,0.79600456599965319,0.7772302977704868,0.99004590811665028,0.79609514981238771,0.87788128375928387,0.92998957623231693,0.90286771154201428,0.9540310598570021,0.81329149240200849,0.85348983063512474,0.84078317936600988,0.94038828345321557,1.0394234172777792,0.95019228354983643,0.97077891715822484,0.9769153536905899,1.0986122886681098,1.0198314108149953,1.052092273033217,1.1557707025080584,0.87183896930332128,1.2130226398458539,1.1664348850068706,1.2527629684953681,0.71294980785612505
7,0.35050525255213666,0.56714135083321371,0.74424030241717087,0.92561239440129106,1.0235771027251956,1.2397987327086535,1.3778697114606391,1.4538525121311816,1.545359055749578,1.5778325730187692,1.8951950564762969,1.8640801308076811,1.7469089030627032,1.7462970951512977,1.6514021115331325,1.7117167615545186,1.5293952047605639,1.8082887711792657,1.6529230243738393,2.3025850929940455,1.2909841813155656,1.791759469228055,1.2130226398458539,1.7578579175523736,1.1221427860783038,1.8718021769015913,1.3437347467010947,1.4816045409242156,1.3862943611198906,2.3978952727983707,1.1895840668738362,0.84729786038720367,7.4988697339769308,1.9459101490553135,0.84729786038720367,0.9444616088408514,2.3978952727983707,1.2992829841302609,7.1388669999455239
8,0.19755157075017366,0.30378990743518114,0.4043015441470999,0.48165734104056007,0.5374581011741888,0.5474211503919385,0.59572506755247701,0.54607156282766556,0.58025635558249489,0.67388936395553078,0.66544457801060952,0.73534753505032169,0.7563260821814769,0.66917799044694892,0.85830347422380571,0.76445620826472716,0.86020126522311147,0.85822693091939395,0.84561577420421885,0.7321493383632145,0.83446071362652285,0.99987744798242084,0.81281168431603434,1.1083684636134743,1.1378330018213909,0.88730319500090282,0.87546873735389985,0.99164016911594188,1.1837700970084166,1.2367626271489267,1.1394342831883648,1.0296194171811581,1.3862943611198906,0.82098055206983023,1.0986122886681098,1.2992829841302609,1.2367626271489267,1.3121863889661687,1.4469189829363254
9,0.33064918782811631,0.48857835387441861,0.655434763318549,0.78350510404580365,0.91846228538766284,0.9802352524002601,1.0986122886681098,1.1957034128434292,1.3068301897656438,1.2527629684953681,1.2283486103240806,1.5091151908062312,1.4683593141741949,1.791759469228055,1.6739764335716716,2.1633230256605382,2.0564520234551371,1.9315214116032136,1.9636097261547143,1.7491998548092591,1.6094379124341003,1.493925025312256,1.6529230243738393,1.455287232606842,1.8971199848858813,1.5804503755608481,2.1972245773362196,1.5581446180465499,1.0726368022648489,1.2992829841302609,1.1939224684724346,1.1895840668738362,1.7491998548092591,1.6094379124341003,2.0149030205422647,1.1786549963416462,2.7080502011022101,1.5260563034950494,7.1388669999455239
